account_id,bank_id,account_type,account_age_days,city,state,location_id,risk_label,mule_risk_score,created_at
ACC44346C33,Union,current,1034,Pune,Maharashtra,P01,clean,0.0,2023-11-02T08:00:00
ACC33E27ADB,BOB,prepaid,1147,Surat,Gujarat,S02,clean,0.0,2023-07-12T08:00:00
ACCBA3137CD,ICICI,current,1831,Mumbai,Maharashtra,M03,clean,0.0,2021-08-27T08:00:00
ACC8C73FA94,PNB,savings,783,Hyderabad,Telangana,H03,clean,0.0,2024-07-10T08:00:00
ACC94F700C6,Axis,current,1444,Ahmedabad,Gujarat,A01,clean,0.0,2022-09-18T08:00:00
ACC6B45382A,Kotak,savings,1338,Bengaluru,Karnataka,B03,clean,0.0,2023-01-02T08:00:00
ACCC0018CAA,BOB,savings,936,Mumbai,Maharashtra,M07,clean,0.0,2024-02-08T08:00:00
ACCFAD216B4,HDFC,savings,646,Bengaluru,Karnataka,B03,clean,0.0,2024-11-24T08:00:00
ACC2A3ED8FB,ICICI,prepaid,1790,Pune,Maharashtra,P02,clean,0.0,2021-10-07T08:00:00
ACC9FDE77D6,SBI,current,1646,Delhi,Delhi,D04,clean,0.0,2022-02-28T08:00:00
ACC9D8ADB5F,BOB,current,994,Surat,Gujarat,S02,clean,0.0,2023-12-12T08:00:00
ACC49985EB1,ICICI,current,1718,Bengaluru,Karnataka,B01,clean,0.0,2021-12-18T08:00:00
ACCA9953678,Yes Bank,current,891,Surat,Gujarat,S02,clean,0.0,2024-03-24T08:00:00
ACC281FC7C3,SBI,savings,86,Hyderabad,Telangana,H03,clean,0.0,2026-06-07T08:00:00
ACCED25DCFB,SBI,prepaid,308,Hyderabad,Telangana,H03,clean,0.0,2025-10-28T08:00:00
ACCC0D96624,Kotak,savings,655,Mumbai,Maharashtra,M06,clean,0.0,2024-11-15T08:00:00
ACCA875AAAC,Union,savings,541,Surat,Gujarat,S01,clean,0.0,2025-03-09T08:00:00
ACCF1575547,Canara,savings,954,Bengaluru,Karnataka,B03,clean,0.0,2024-01-21T08:00:00
ACCC5A5AC72,Yes Bank,current,1437,Pune,Maharashtra,P02,clean,0.0,2022-09-25T08:00:00
ACC56F4448D,BOB,current,202,Pune,Maharashtra,P02,clean,0.0,2026-02-11T08:00:00
ACCD96EC1E5,BOB,savings,1824,Vadodara,Gujarat,V02,clean,0.0,2021-09-03T08:00:00
ACC95D79ECC,Union,savings,1920,Ahmedabad,Gujarat,A01,clean,0.0,2021-05-30T08:00:00
ACC7D73C087,PNB,savings,436,Surat,Gujarat,S02,clean,0.0,2025-06-22T08:00:00
ACC5D87077E,BOB,current,1295,Ahmedabad,Gujarat,A04,clean,0.0,2023-02-14T08:00:00
ACCD36B8CEE,Kotak,savings,1992,Vadodara,Gujarat,V01,clean,0.0,2021-03-19T08:00:00
ACCB7CA6298,Union,prepaid,1501,Surat,Gujarat,S01,clean,0.0,2022-07-23T08:00:00
ACC2CCA073E,HDFC,savings,1042,Hyderabad,Telangana,H03,clean,0.0,2023-10-25T08:00:00
ACCE38E2BFD,PNB,current,1967,Mumbai,Maharashtra,M02,clean,0.0,2021-04-13T08:00:00
ACC76A9EEC1,BOB,savings,296,Hyderabad,Telangana,H02,clean,0.0,2025-11-09T08:00:00
ACC192819CD,Axis,prepaid,609,Mumbai,Maharashtra,M07,clean,0.0,2024-12-31T08:00:00
ACCC5F82257,ICICI,savings,1652,Vadodara,Gujarat,V02,clean,0.0,2022-02-22T08:00:00
ACCCB6A199A,Yes Bank,prepaid,512,Pune,Maharashtra,P03,clean,0.0,2025-04-07T08:00:00
ACC443A3EEC,Canara,savings,1223,Mumbai,Maharashtra,M03,clean,0.0,2023-04-27T08:00:00
ACCE483B1FA,Kotak,prepaid,302,Ahmedabad,Gujarat,A04,clean,0.0,2025-11-03T08:00:00
ACC9B7286AB,BOB,current,815,Mumbai,Maharashtra,M06,clean,0.0,2024-06-08T08:00:00
ACC17BB688D,SBI,savings,1170,Surat,Gujarat,S01,clean,0.0,2023-06-19T08:00:00
ACC881372E8,Kotak,savings,994,Delhi,Delhi,D02,clean,0.0,2023-12-12T08:00:00
ACC56E6A713,Yes Bank,prepaid,1063,Ahmedabad,Gujarat,A03,clean,0.0,2023-10-04T08:00:00
ACC09C322CA,Kotak,savings,1404,Pune,Maharashtra,P04,clean,0.0,2022-10-28T08:00:00
ACC6558E02C,PNB,savings,397,Ahmedabad,Gujarat,A05,clean,0.0,2025-07-31T08:00:00
ACCD9810897,Canara,savings,1827,Hyderabad,Telangana,H02,clean,0.0,2021-08-31T08:00:00
ACC082675C0,Union,prepaid,1484,Surat,Gujarat,S02,clean,0.0,2022-08-09T08:00:00
ACC612FE325,Kotak,savings,269,Vadodara,Gujarat,V02,clean,0.0,2025-12-06T08:00:00
ACC5EECF494,PNB,current,1815,Vadodara,Gujarat,V02,clean,0.0,2021-09-12T08:00:00
ACC0667BC8C,PNB,current,1878,Bengaluru,Karnataka,B03,clean,0.0,2021-07-11T08:00:00
ACC1BD77F4B,ICICI,current,1858,Delhi,Delhi,D04,clean,0.0,2021-07-31T08:00:00
ACCF2F3A0B9,Canara,savings,1168,Hyderabad,Telangana,H01,clean,0.0,2023-06-21T08:00:00
ACC5E92BC70,Axis,savings,141,Mumbai,Maharashtra,M02,clean,0.0,2026-04-13T08:00:00
ACC7AA56353,ICICI,prepaid,562,Ahmedabad,Gujarat,A04,clean,0.0,2025-02-16T08:00:00
ACC528F968F,Canara,savings,1863,Bengaluru,Karnataka,B01,clean,0.0,2021-07-26T08:00:00
ACC308D7BAB,Union,prepaid,1482,Hyderabad,Telangana,H02,clean,0.0,2022-08-11T08:00:00
ACC467B3196,ICICI,savings,260,Hyderabad,Telangana,H02,clean,0.0,2025-12-15T08:00:00
ACCCA452A5C,PNB,savings,447,Delhi,Delhi,D01,clean,0.0,2025-06-11T08:00:00
ACCEA82126B,PNB,savings,1071,Vadodara,Gujarat,V03,clean,0.0,2023-09-26T08:00:00
ACC779E76B7,Yes Bank,savings,1600,Ahmedabad,Gujarat,A05,clean,0.0,2022-04-15T08:00:00
ACC6BA36B72,Canara,savings,534,Bengaluru,Karnataka,B01,clean,0.0,2025-03-16T08:00:00
ACC6A4E933F,HDFC,prepaid,612,Delhi,Delhi,D01,clean,0.0,2024-12-28T08:00:00
ACC82F5140F,Kotak,savings,1744,Delhi,Delhi,D01,clean,0.0,2021-11-22T08:00:00
ACC63C8EA5C,Canara,prepaid,972,Ahmedabad,Gujarat,A01,clean,0.0,2024-01-03T08:00:00
ACC8633C793,SBI,prepaid,704,Pune,Maharashtra,P01,clean,0.0,2024-09-27T08:00:00
ACCC4486D81,SBI,current,462,Delhi,Delhi,D02,clean,0.0,2025-05-27T08:00:00
ACC45B9547D,HDFC,prepaid,1553,Delhi,Delhi,D01,clean,0.0,2022-06-01T08:00:00
ACC2BE9386B,ICICI,savings,552,Surat,Gujarat,S02,clean,0.0,2025-02-26T08:00:00
ACCE6E7F685,Axis,savings,72,Bengaluru,Karnataka,B01,clean,0.0,2026-06-21T08:00:00
ACC2DCD05E4,ICICI,savings,613,Bengaluru,Karnataka,B04,clean,0.0,2024-12-27T08:00:00
ACC5D2FFA57,BOB,current,1670,Pune,Maharashtra,P04,clean,0.0,2022-02-04T08:00:00
ACC35787217,HDFC,current,1392,Vadodara,Gujarat,V02,clean,0.0,2022-11-09T08:00:00
ACCF07B5B97,BOB,prepaid,942,Mumbai,Maharashtra,M04,clean,0.0,2024-02-02T08:00:00
ACC0CAA7893,BOB,current,214,Pune,Maharashtra,P04,clean,0.0,2026-01-30T08:00:00
ACC383E222C,BOB,savings,1321,Vadodara,Gujarat,V02,clean,0.0,2023-01-19T08:00:00
ACC8846D882,Canara,savings,729,Ahmedabad,Gujarat,A05,clean,0.0,2024-09-02T08:00:00
ACC3B7814B8,Union,savings,1109,Vadodara,Gujarat,V02,clean,0.0,2023-08-19T08:00:00
ACC788E3008,HDFC,prepaid,925,Pune,Maharashtra,P04,clean,0.0,2024-02-19T08:00:00
ACC3E74355A,PNB,savings,291,Pune,Maharashtra,P02,clean,0.0,2025-11-14T08:00:00
ACC26C662F3,SBI,savings,1194,Bengaluru,Karnataka,B03,clean,0.0,2023-05-26T08:00:00
ACC9499B6E1,Union,prepaid,250,Ahmedabad,Gujarat,A05,clean,0.0,2025-12-25T08:00:00
ACC01960D7A,Yes Bank,current,981,Bengaluru,Karnataka,B01,clean,0.0,2023-12-25T08:00:00
ACC03C00558,HDFC,savings,1229,Delhi,Delhi,D03,clean,0.0,2023-04-21T08:00:00
ACCA9F9D38D,Canara,savings,1384,Surat,Gujarat,S03,clean,0.0,2022-11-17T08:00:00
ACC6CC69D5E,HDFC,prepaid,122,Vadodara,Gujarat,V02,clean,0.0,2026-05-02T08:00:00
ACC32E24F0C,Canara,prepaid,1232,Pune,Maharashtra,P03,clean,0.0,2023-04-18T08:00:00
ACC5CB0AC7A,ICICI,savings,1910,Pune,Maharashtra,P03,clean,0.0,2021-06-09T08:00:00
ACC7E7ED0A2,Yes Bank,current,1559,Vadodara,Gujarat,V01,clean,0.0,2022-05-26T08:00:00
ACC42667F0F,SBI,savings,1124,Surat,Gujarat,S02,clean,0.0,2023-08-04T08:00:00
ACC3EC5FD75,ICICI,prepaid,57,Bengaluru,Karnataka,B01,clean,0.0,2026-07-06T08:00:00
ACC387F73C4,Yes Bank,prepaid,859,Hyderabad,Telangana,H03,clean,0.0,2024-04-25T08:00:00
ACC665006EA,BOB,current,1444,Pune,Maharashtra,P03,clean,0.0,2022-09-18T08:00:00
ACC2D31C6D5,SBI,savings,306,Surat,Gujarat,S01,clean,0.0,2025-10-30T08:00:00
ACCA3EC7BDC,Axis,savings,1455,Surat,Gujarat,S01,clean,0.0,2022-09-07T08:00:00
ACC1EBE639D,ICICI,savings,1358,Mumbai,Maharashtra,M04,clean,0.0,2022-12-13T08:00:00
ACC2AE83794,PNB,prepaid,206,Bengaluru,Karnataka,B02,clean,0.0,2026-02-07T08:00:00
ACCDE9FBB2E,SBI,savings,894,Vadodara,Gujarat,V02,clean,0.0,2024-03-21T08:00:00
ACC2C9A89D5,Canara,prepaid,1543,Vadodara,Gujarat,V01,clean,0.0,2022-06-11T08:00:00
ACCC20BAAAD,Canara,savings,1790,Hyderabad,Telangana,H01,clean,0.0,2021-10-07T08:00:00
ACCEC02D247,BOB,savings,1196,Mumbai,Maharashtra,M03,clean,0.0,2023-05-24T08:00:00
ACCDD1D5158,BOB,prepaid,240,Delhi,Delhi,D01,clean,0.0,2026-01-04T08:00:00
ACCD999DCBD,Yes Bank,current,1215,Hyderabad,Telangana,H03,clean,0.0,2023-05-05T08:00:00
ACCC6ECBAC1,Canara,prepaid,848,Ahmedabad,Gujarat,A04,clean,0.0,2024-05-06T08:00:00
ACC59FA77B1,Union,savings,154,Mumbai,Maharashtra,M06,clean,0.0,2026-03-31T08:00:00
ACCD2B45230,HDFC,current,1163,Bengaluru,Karnataka,B03,clean,0.0,2023-06-26T08:00:00
ACC24D6C7D4,Canara,current,269,Bengaluru,Karnataka,B04,clean,0.0,2025-12-06T08:00:00
ACC2DFB2E1B,SBI,savings,923,Hyderabad,Telangana,H03,clean,0.0,2024-02-21T08:00:00
ACCC34FF153,Kotak,prepaid,991,Pune,Maharashtra,P02,clean,0.0,2023-12-15T08:00:00
ACC669AFF97,Yes Bank,current,479,Mumbai,Maharashtra,M05,clean,0.0,2025-05-10T08:00:00
ACC834D6230,PNB,prepaid,1838,Hyderabad,Telangana,H01,clean,0.0,2021-08-20T08:00:00
ACC6BE9D2E1,Canara,savings,1660,Bengaluru,Karnataka,B03,clean,0.0,2022-02-14T08:00:00
ACC2F099F15,HDFC,prepaid,1444,Mumbai,Maharashtra,M03,clean,0.0,2022-09-18T08:00:00
ACC5410EF14,ICICI,prepaid,438,Vadodara,Gujarat,V01,clean,0.0,2025-06-20T08:00:00
ACC04EAFD7F,Canara,current,1961,Surat,Gujarat,S02,clean,0.0,2021-04-19T08:00:00
ACCED5D311B,SBI,savings,1170,Mumbai,Maharashtra,M02,clean,0.0,2023-06-19T08:00:00
ACC32424914,ICICI,savings,761,Delhi,Delhi,D03,clean,0.0,2024-08-01T08:00:00
ACCE01A037A,BOB,savings,721,Ahmedabad,Gujarat,A01,clean,0.0,2024-09-10T08:00:00
ACC9668AF0A,Axis,prepaid,1180,Mumbai,Maharashtra,M01,clean,0.0,2023-06-09T08:00:00
ACCF4F9D39C,Kotak,savings,1637,Pune,Maharashtra,P03,clean,0.0,2022-03-09T08:00:00
ACCE1D1F26C,Union,savings,1777,Pune,Maharashtra,P02,clean,0.0,2021-10-20T08:00:00
ACC4CB4131C,Canara,savings,1666,Ahmedabad,Gujarat,A04,clean,0.0,2022-02-08T08:00:00
ACC5E2249CC,HDFC,savings,1278,Surat,Gujarat,S03,clean,0.0,2023-03-03T08:00:00
ACCA320CADD,HDFC,savings,1320,Surat,Gujarat,S01,clean,0.0,2023-01-20T08:00:00
ACC7EE34188,PNB,prepaid,1521,Delhi,Delhi,D02,clean,0.0,2022-07-03T08:00:00
ACCC4EDE9F1,HDFC,savings,1812,Hyderabad,Telangana,H03,clean,0.0,2021-09-15T08:00:00
ACC42A6074B,ICICI,savings,1707,Delhi,Delhi,D03,clean,0.0,2021-12-29T08:00:00
ACC95A0870F,SBI,savings,881,Mumbai,Maharashtra,M04,clean,0.0,2024-04-03T08:00:00
ACCAA45435A,Union,savings,617,Hyderabad,Telangana,H02,clean,0.0,2024-12-23T08:00:00
ACCFCD1F9FE,BOB,current,792,Surat,Gujarat,S02,clean,0.0,2024-07-01T08:00:00
ACC3AAFBDFC,Union,prepaid,1572,Mumbai,Maharashtra,M02,clean,0.0,2022-05-13T08:00:00
ACCC261DFE1,BOB,prepaid,1672,Mumbai,Maharashtra,M02,clean,0.0,2022-02-02T08:00:00
ACC4AC29B93,Union,current,1979,Bengaluru,Karnataka,B04,clean,0.0,2021-04-01T08:00:00
ACC6D44AC10,SBI,savings,328,Ahmedabad,Gujarat,A04,clean,0.0,2025-10-08T08:00:00
ACC6D181B0B,BOB,savings,674,Surat,Gujarat,S02,clean,0.0,2024-10-27T08:00:00
ACC27B6FCD1,SBI,savings,835,Bengaluru,Karnataka,B01,clean,0.0,2024-05-19T08:00:00
ACCE9B9945A,BOB,prepaid,635,Ahmedabad,Gujarat,A05,clean,0.0,2024-12-05T08:00:00
ACC595B122D,Kotak,savings,1892,Pune,Maharashtra,P03,clean,0.0,2021-06-27T08:00:00
ACCCBDF1D20,BOB,prepaid,1464,Pune,Maharashtra,P02,clean,0.0,2022-08-29T08:00:00
ACCD1F072ED,Yes Bank,prepaid,1308,Mumbai,Maharashtra,M05,clean,0.0,2023-02-01T08:00:00
ACC9A781DD2,Axis,current,1618,Delhi,Delhi,D04,clean,0.0,2022-03-28T08:00:00
ACC9DAC62C6,Kotak,prepaid,1130,Surat,Gujarat,S01,clean,0.0,2023-07-29T08:00:00
ACC9FC23276,PNB,savings,1137,Vadodara,Gujarat,V03,clean,0.0,2023-07-22T08:00:00
ACC498EA04B,PNB,current,1160,Surat,Gujarat,S03,clean,0.0,2023-06-29T08:00:00
ACC685EBCD3,Union,current,87,Vadodara,Gujarat,V01,clean,0.0,2026-06-06T08:00:00
ACC8A4A5577,PNB,prepaid,1615,Mumbai,Maharashtra,M07,clean,0.0,2022-03-31T08:00:00
ACC8074FC00,Kotak,current,152,Surat,Gujarat,S03,clean,0.0,2026-04-02T08:00:00
ACCDEB8BEB3,HDFC,prepaid,127,Delhi,Delhi,D01,clean,0.0,2026-04-27T08:00:00
ACC595264EC,Kotak,savings,958,Pune,Maharashtra,P01,clean,0.0,2024-01-17T08:00:00
ACCCC6FC544,PNB,savings,642,Mumbai,Maharashtra,M03,clean,0.0,2024-11-28T08:00:00
ACC897AB712,Kotak,savings,245,Bengaluru,Karnataka,B02,clean,0.0,2025-12-30T08:00:00
ACC27047A6F,ICICI,prepaid,230,Delhi,Delhi,D04,clean,0.0,2026-01-14T08:00:00
ACC779F0B6B,SBI,prepaid,218,Bengaluru,Karnataka,B01,clean,0.0,2026-01-26T08:00:00
ACC9F96EA48,Canara,savings,469,Vadodara,Gujarat,V02,clean,0.0,2025-05-20T08:00:00
ACCE1377B0D,Union,prepaid,1234,Delhi,Delhi,D04,clean,0.0,2023-04-16T08:00:00
ACC97B0931D,BOB,prepaid,1333,Pune,Maharashtra,P04,clean,0.0,2023-01-07T08:00:00
ACCC79D21B6,ICICI,savings,883,Hyderabad,Telangana,H03,clean,0.0,2024-04-01T08:00:00
ACC329C91D0,Canara,savings,1486,Vadodara,Gujarat,V02,clean,0.0,2022-08-07T08:00:00
ACC5A4251ED,Canara,prepaid,465,Surat,Gujarat,S03,clean,0.0,2025-05-24T08:00:00
ACC37391647,Union,current,1963,Ahmedabad,Gujarat,A02,clean,0.0,2021-04-17T08:00:00
ACC0D4747FD,BOB,savings,1775,Surat,Gujarat,S03,clean,0.0,2021-10-22T08:00:00
ACC7945CD7B,PNB,savings,1200,Surat,Gujarat,S02,clean,0.0,2023-05-20T08:00:00
ACC67A92A6A,PNB,current,790,Vadodara,Gujarat,V01,clean,0.0,2024-07-03T08:00:00
ACC7854EE31,SBI,savings,1025,Pune,Maharashtra,P03,clean,0.0,2023-11-11T08:00:00
ACC28577952,SBI,current,893,Vadodara,Gujarat,V03,clean,0.0,2024-03-22T08:00:00
ACCEB3A627D,Canara,savings,404,Pune,Maharashtra,P02,clean,0.0,2025-07-24T08:00:00
ACCAF0D167C,HDFC,savings,744,Surat,Gujarat,S03,clean,0.0,2024-08-18T08:00:00
ACC080F41B8,PNB,prepaid,1203,Bengaluru,Karnataka,B04,clean,0.0,2023-05-17T08:00:00
ACCEBD6295B,Yes Bank,savings,1003,Delhi,Delhi,D04,clean,0.0,2023-12-03T08:00:00
ACCD0501814,Canara,prepaid,1333,Vadodara,Gujarat,V03,clean,0.0,2023-01-07T08:00:00
ACC67240C09,Kotak,savings,1804,Hyderabad,Telangana,H01,clean,0.0,2021-09-23T08:00:00
ACCA309AE9B,BOB,current,506,Bengaluru,Karnataka,B04,clean,0.0,2025-04-13T08:00:00
ACCA5EA82A5,PNB,savings,1537,Ahmedabad,Gujarat,A04,clean,0.0,2022-06-17T08:00:00
ACC39885E20,Yes Bank,current,80,Vadodara,Gujarat,V03,clean,0.0,2026-06-13T08:00:00
ACC6B46C6D8,HDFC,savings,1175,Surat,Gujarat,S03,clean,0.0,2023-06-14T08:00:00
ACCC6A24732,Axis,prepaid,1098,Ahmedabad,Gujarat,A05,clean,0.0,2023-08-30T08:00:00
ACC05C792E6,Union,savings,1378,Ahmedabad,Gujarat,A01,clean,0.0,2022-11-23T08:00:00
ACC85DC5848,Axis,savings,1641,Ahmedabad,Gujarat,A03,clean,0.0,2022-03-05T08:00:00
ACCDA042F6F,Union,current,1682,Hyderabad,Telangana,H01,clean,0.0,2022-01-23T08:00:00
ACC8EF2DBC2,SBI,current,1036,Bengaluru,Karnataka,B01,clean,0.0,2023-10-31T08:00:00
ACC620DF380,SBI,current,879,Bengaluru,Karnataka,B02,clean,0.0,2024-04-05T08:00:00
ACCEB9B1A81,HDFC,savings,216,Bengaluru,Karnataka,B03,clean,0.0,2026-01-28T08:00:00
ACC9DD48E7C,ICICI,current,324,Vadodara,Gujarat,V02,clean,0.0,2025-10-12T08:00:00
ACC4A2A34EF,BOB,savings,658,Surat,Gujarat,S01,clean,0.0,2024-11-12T08:00:00
ACC9839F754,Kotak,savings,1998,Ahmedabad,Gujarat,A05,clean,0.0,2021-03-13T08:00:00
ACC2E25CA3B,BOB,savings,640,Ahmedabad,Gujarat,A01,clean,0.0,2024-11-30T08:00:00
ACCE3CCC104,Kotak,current,875,Delhi,Delhi,D02,clean,0.0,2024-04-09T08:00:00
ACCD8EA0034,Axis,savings,136,Bengaluru,Karnataka,B01,clean,0.0,2026-04-18T08:00:00
ACC21065AC1,Union,prepaid,1071,Mumbai,Maharashtra,M04,clean,0.0,2023-09-26T08:00:00
ACC9EEB5301,Kotak,prepaid,154,Surat,Gujarat,S02,clean,0.0,2026-03-31T08:00:00
ACCEE9C295B,SBI,prepaid,1021,Bengaluru,Karnataka,B01,clean,0.0,2023-11-15T08:00:00
ACCE43942C8,Union,savings,581,Mumbai,Maharashtra,M01,clean,0.0,2025-01-28T08:00:00
ACCB42C5A47,ICICI,current,1166,Mumbai,Maharashtra,M07,clean,0.0,2023-06-23T08:00:00
ACC5384F521,Union,savings,201,Bengaluru,Karnataka,B04,clean,0.0,2026-02-12T08:00:00
ACC88B12048,ICICI,savings,1136,Vadodara,Gujarat,V02,clean,0.0,2023-07-23T08:00:00
ACC009EED3E,SBI,prepaid,115,Bengaluru,Karnataka,B04,clean,0.0,2026-05-09T08:00:00
ACC010C38CC,SBI,prepaid,31,Pune,Maharashtra,P02,clean,0.0,2026-08-01T08:00:00
ACC0E5DB0C1,BOB,current,1749,Pune,Maharashtra,P03,clean,0.0,2021-11-17T08:00:00
ACCEE46108C,Union,current,1751,Mumbai,Maharashtra,M05,clean,0.0,2021-11-15T08:00:00
ACC54ADB0A6,Union,savings,1543,Ahmedabad,Gujarat,A02,clean,0.0,2022-06-11T08:00:00
ACC1F822678,HDFC,savings,839,Pune,Maharashtra,P01,clean,0.0,2024-05-15T08:00:00
ACC309A60F9,Yes Bank,current,461,Pune,Maharashtra,P04,clean,0.0,2025-05-28T08:00:00
ACCCF617BFA,Canara,current,1571,Delhi,Delhi,D03,clean,0.0,2022-05-14T08:00:00
ACC1CA7A4B4,Kotak,savings,688,Mumbai,Maharashtra,M06,clean,0.0,2024-10-13T08:00:00
ACCEF5503EA,SBI,savings,702,Hyderabad,Telangana,H03,clean,0.0,2024-09-29T08:00:00
ACC8539E522,SBI,savings,1005,Ahmedabad,Gujarat,A05,clean,0.0,2023-12-01T08:00:00
ACC6C752F80,Canara,prepaid,1168,Vadodara,Gujarat,V02,clean,0.0,2023-06-21T08:00:00
ACC6958AC3D,HDFC,savings,1363,Surat,Gujarat,S03,clean,0.0,2022-12-08T08:00:00
ACC7E60A15F,Kotak,prepaid,282,Hyderabad,Telangana,H03,clean,0.0,2025-11-23T08:00:00
ACC6FF78310,SBI,savings,392,Delhi,Delhi,D04,clean,0.0,2025-08-05T08:00:00
ACCCD1A2C5D,Axis,prepaid,1947,Hyderabad,Telangana,H02,clean,0.0,2021-05-03T08:00:00
ACCA7A07C90,SBI,current,1551,Ahmedabad,Gujarat,A02,clean,0.0,2022-06-03T08:00:00
ACC6B4F6EB0,Yes Bank,current,214,Delhi,Delhi,D02,clean,0.0,2026-01-30T08:00:00
ACC25A67769,Kotak,savings,1041,Mumbai,Maharashtra,M02,clean,0.0,2023-10-26T08:00:00
ACCBA8715A5,Yes Bank,savings,1882,Pune,Maharashtra,P04,clean,0.0,2021-07-07T08:00:00
ACCDBA46BF1,BOB,savings,1711,Ahmedabad,Gujarat,A02,clean,0.0,2021-12-25T08:00:00
ACC2441A424,Union,savings,379,Pune,Maharashtra,P04,clean,0.0,2025-08-18T08:00:00
ACC83AA4695,ICICI,savings,1234,Vadodara,Gujarat,V01,clean,0.0,2023-04-16T08:00:00
ACC38F41D7E,Yes Bank,savings,1941,Vadodara,Gujarat,V02,clean,0.0,2021-05-09T08:00:00
ACCBB1CEBBF,SBI,current,1766,Pune,Maharashtra,P02,clean,0.0,2021-10-31T08:00:00
ACCB9D5ACF6,BOB,savings,1950,Hyderabad,Telangana,H01,clean,0.0,2021-04-30T08:00:00
ACC6E6ADD30,BOB,current,1759,Delhi,Delhi,D04,clean,0.0,2021-11-07T08:00:00
ACC53234E3C,Canara,prepaid,1091,Surat,Gujarat,S03,clean,0.0,2023-09-06T08:00:00
ACCAFCE4F46,Axis,savings,1840,Delhi,Delhi,D01,clean,0.0,2021-08-18T08:00:00
ACC2CC538CB,Canara,current,1120,Pune,Maharashtra,P04,clean,0.0,2023-08-08T08:00:00
ACC02EFCF3A,Kotak,savings,428,Ahmedabad,Gujarat,A04,clean,0.0,2025-06-30T08:00:00
ACCB2637F2E,BOB,savings,1442,Ahmedabad,Gujarat,A02,clean,0.0,2022-09-20T08:00:00
ACCA8FF879C,Kotak,current,366,Mumbai,Maharashtra,M02,clean,0.0,2025-08-31T08:00:00
ACCCC9737D4,HDFC,savings,1310,Surat,Gujarat,S03,clean,0.0,2023-01-30T08:00:00
ACC38528E01,SBI,current,1684,Hyderabad,Telangana,H02,clean,0.0,2022-01-21T08:00:00
ACCF2A02443,Canara,savings,250,Pune,Maharashtra,P02,clean,0.0,2025-12-25T08:00:00
ACCDC93490E,Kotak,savings,1712,Delhi,Delhi,D01,clean,0.0,2021-12-24T08:00:00
ACCFCF3EBCD,Canara,savings,1298,Surat,Gujarat,S03,clean,0.0,2023-02-11T08:00:00
ACCDCB43332,HDFC,savings,285,Hyderabad,Telangana,H03,clean,0.0,2025-11-20T08:00:00
ACC1A1F7ED4,HDFC,savings,671,Ahmedabad,Gujarat,A04,clean,0.0,2024-10-30T08:00:00
ACC19085B2F,PNB,prepaid,142,Ahmedabad,Gujarat,A04,clean,0.0,2026-04-12T08:00:00
ACC493224E9,SBI,savings,1417,Surat,Gujarat,S01,clean,0.0,2022-10-15T08:00:00
ACC22C5B68E,HDFC,prepaid,852,Pune,Maharashtra,P04,clean,0.0,2024-05-02T08:00:00
ACC7AE7DB67,Yes Bank,savings,1257,Mumbai,Maharashtra,M07,clean,0.0,2023-03-24T08:00:00
ACCC0F20BDB,BOB,savings,980,Hyderabad,Telangana,H02,clean,0.0,2023-12-26T08:00:00
ACCDFEAE8AE,Union,current,959,Delhi,Delhi,D01,clean,0.0,2024-01-16T08:00:00
ACCCAACD458,SBI,savings,240,Mumbai,Maharashtra,M01,clean,0.0,2026-01-04T08:00:00
ACCE708048D,Union,current,288,Mumbai,Maharashtra,M05,clean,0.0,2025-11-17T08:00:00
ACC3B5854FB,Yes Bank,prepaid,1015,Delhi,Delhi,D04,clean,0.0,2023-11-21T08:00:00
ACC68D06610,SBI,savings,311,Vadodara,Gujarat,V01,clean,0.0,2025-10-25T08:00:00
ACC9ABBD72B,BOB,current,1227,Vadodara,Gujarat,V02,clean,0.0,2023-04-23T08:00:00
ACC4B795359,Canara,current,331,Pune,Maharashtra,P02,clean,0.0,2025-10-05T08:00:00
ACC01A22884,SBI,savings,785,Delhi,Delhi,D03,clean,0.0,2024-07-08T08:00:00
ACCFC160676,Union,savings,1068,Ahmedabad,Gujarat,A02,clean,0.0,2023-09-29T08:00:00
ACCA0C19FDE,Axis,savings,430,Bengaluru,Karnataka,B03,clean,0.0,2025-06-28T08:00:00
ACCDAD52D61,Canara,prepaid,417,Surat,Gujarat,S02,clean,0.0,2025-07-11T08:00:00
ACC2EAF3E0E,PNB,prepaid,1291,Delhi,Delhi,D03,clean,0.0,2023-02-18T08:00:00
ACCA05A4A04,Canara,savings,244,Delhi,Delhi,D02,clean,0.0,2025-12-31T08:00:00
ACC0747DE88,SBI,savings,1914,Hyderabad,Telangana,H01,clean,0.0,2021-06-05T08:00:00
ACC726DE4F6,Axis,savings,1307,Mumbai,Maharashtra,M04,clean,0.0,2023-02-02T08:00:00
ACCFDC78E20,Kotak,prepaid,1603,Hyderabad,Telangana,H03,clean,0.0,2022-04-12T08:00:00
ACCC568864B,SBI,current,407,Mumbai,Maharashtra,M04,clean,0.0,2025-07-21T08:00:00
ACCE929D6C0,SBI,savings,762,Ahmedabad,Gujarat,A01,clean,0.0,2024-07-31T08:00:00
ACC2F7D7500,Axis,current,931,Vadodara,Gujarat,V02,clean,0.0,2024-02-13T08:00:00
ACC8F9CF758,Axis,current,437,Ahmedabad,Gujarat,A01,clean,0.0,2025-06-21T08:00:00
